BILL,REPRESENTATIVE,PARTY,VOTE,DATE,BILL_NAME,COMMITTEE,STATE
1319,Rice (SC),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,SC
1319,Rodgers (WA),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,WA
1319,Rogers (AL),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,AL
1319,Rogers (KY),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,KY
1319,Rose,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,TN
1319,Rosendale,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,MT
1319,Ross,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NC
1319,Rouzer,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,NC
1319,Roy,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Roybal-Allard,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Ruiz,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Ruppersberger,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MD
1319,Rush,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,IL
1319,Rutherford,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Ryan,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,OH
1319,Salazar,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Sarbanes,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MD
1319,Scalise,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,LA
1319,Scanlon,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,PA
1319,Schakowsky,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,IL
1319,Schiff,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Schneider,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,IL
1319,Schrader,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,OR
1319,Schrier,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,WA
1319,Schweikert,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,AZ
1319,Scott (VA),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,VA
1319,"Scott, Austin",Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,GA
1319,"Scott, David",Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,GA
1319,Sessions,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Sewell,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,AL
1319,Sherman,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Sherrill,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NJ
1319,Simpson,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,ID
1319,Sires,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NJ
1319,Slotkin,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MI
1319,Smith (MO),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,MO
1319,Smith (NE),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,NE
1319,Smith (NJ),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,NJ
1319,Smith (WA),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,WA
1319,Smucker,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,PA
1319,Soto,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Spanberger,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,VA
1319,Spartz,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,IN
1319,Speier,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Stanton,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,AZ
1319,Stauber,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,MN
1319,Steel,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Stefanik,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,NY
1319,Steil,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,WI
1319,Steube,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Stevens,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MI
1319,Stewart,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,UT
1319,Stivers,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,OH
1319,Strickland,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,WA
1319,Suozzi,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NY
1319,Swalwell,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Sánchez,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Takano,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Taylor,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Tenney,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,NY
1319,Thompson (CA),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Thompson (MS),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MS
1319,Thompson (PA),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,PA
1319,Tiffany,Republican,NOT VOTING,2021-03-10,American Rescue Plan Act,Budget,WI
1319,Timmons,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,SC
1319,Titus,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NV
1319,Tlaib,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MI
1319,Tonko,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NY
1319,Torres (CA),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Torres (NY),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NY
1319,Trahan,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MA
1319,Trone,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,MD
1319,Turner,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,OH
1319,Underwood,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,IL
1319,Upton,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,MI
1319,Valadao,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Van Drew,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,NJ
1319,Van Duyne,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Vargas,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Veasey,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Vela,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Velázquez,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NY
1319,Wagner,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,MO
1319,Walberg,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,MI
1319,Walorski,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,IN
1319,Waltz,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Wasserman Schultz,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Waters,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,CA
1319,Watson Coleman,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,NJ
1319,Weber (TX),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Webster (FL),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Welch,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,VT
1319,Wenstrup,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,OH
1319,Westerman,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,AR
1319,Wexton,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,VA
1319,Wild,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,PA
1319,Williams (GA),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,GA
1319,Williams (TX),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,TX
1319,Wilson (FL),Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,FL
1319,Wilson (SC),Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,SC
1319,Wittman,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,VA
1319,Womack,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,AR
1319,Yarmuth,Democratic,YEA,2021-03-10,American Rescue Plan Act,Budget,KY
1319,Young,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,AK
1319,Zeldin,Republican,NAY,2021-03-10,American Rescue Plan Act,Budget,NY
1808,Adams,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NC
1808,Aderholt,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,AL
1808,Aguilar,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Allen,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,GA
1808,Allred,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Amodei,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NV
1808,Armstrong,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,ND
1808,Arrington,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Auchincloss,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MA
1808,Axne,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IA
1808,Babin,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Bacon,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NE
1808,Baird,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IN
1808,Balderson,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,Banks,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IN
1808,Barr,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,KY
1808,Barragán,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Bass,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Beatty,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,Bentz,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OR
1808,Bera,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Bergman,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MI
1808,Beyer,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,VA
1808,Bice (OK),Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OK
1808,Biggs,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,AZ
1808,Bilirakis,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Bishop (GA),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,GA
1808,Bishop (NC),Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NC
1808,Blumenauer,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OR
1808,Blunt Rochester,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,DE
1808,Boebert,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CO
1808,Bonamici,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OR
1808,Bost,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IL
1808,Bourdeaux,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,GA
1808,Bowman,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NY
1808,"Boyle, Brendan F.",Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,PA
1808,Brady,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Brooks,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,AL
1808,Brown (MD),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MD
1808,Brown (OH),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,Brownley,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Buchanan,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Buck,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CO
1808,Bucshon,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IN
1808,Budd,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NC
1808,Burchett,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TN
1808,Burgess,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Bush,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MO
1808,Bustos,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IL
1808,Butterfield,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NC
1808,Calvert,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Cammack,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Carbajal,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Carey,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,Carl,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,AL
1808,Carson,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IN
1808,Carter (GA),Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,GA
1808,Carter (LA),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,LA
1808,Carter (TX),Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Cartwright,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,PA
1808,Case,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,HI
1808,Casten,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IL
1808,Castor (FL),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Castro (TX),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Cawthorn,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NC
1808,Chabot,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,Cheney,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,WY
1808,Cherfilus-McCormick,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Chu,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Cicilline,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,RI
1808,Clark (MA),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MA
1808,Clarke (NY),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NY
1808,Cleaver,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MO
1808,Cline,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,VA
1808,Cloud,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Clyburn,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,SC
1808,Clyde,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,GA
1808,Cohen,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TN
1808,Cole,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OK
1808,Comer,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,KY
1808,Connolly,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,VA
1808,Conway,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Cooper,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TN
1808,Correa,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Costa,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Courtney,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CT
1808,Craig,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MN
1808,Crawford,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,AR
1808,Crenshaw,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Crist,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Crow,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CO
1808,Cuellar,Democratic,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Curtis,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,UT
1808,Cárdenas,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Davids (KS),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,KS
1808,Davidson,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,"Davis, Danny K.",Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IL
1808,"Davis, Rodney",Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IL
1808,DeFazio,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OR
1808,DeGette,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CO
1808,DeLauro,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CT
1808,DeSaulnier,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Dean,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,PA
1808,DelBene,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,WA
1808,Demings,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,DesJarlais,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TN
1808,Deutch,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Diaz-Balart,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Dingell,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MI
1808,Doggett,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Donalds,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,"Doyle, Michael F.",Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,PA
1808,Duncan,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,SC
1808,Dunn,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Ellzey,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Emmer,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MN
1808,Escobar,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Eshoo,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Espaillat,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NY
1808,Estes,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,KS
1808,Evans,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,PA
1808,Fallon,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Feenstra,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IA
1808,Ferguson,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,GA
1808,Fischbach,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,MN
1808,Fitzgerald,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,WI
1808,Fitzpatrick,Republican,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,PA
1808,Fleischmann,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TN
1808,Fletcher,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Flood,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NE
1808,Flores,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Foster,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IL
1808,Foxx,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NC
1808,"Frankel, Lois",Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,"Franklin, C. Scott",Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Fulcher,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,ID
1808,Gaetz,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Gallagher,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,WI
1808,Gallego,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,AZ
1808,Garamendi,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Garbarino,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NY
1808,Garcia (CA),Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,Garcia (TX),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,García (IL),Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,IL
1808,Gibbs,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,Gimenez,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,FL
1808,Gohmert,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Golden,Democratic,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,ME
1808,Gomez,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,CA
1808,"Gonzales, Tony",Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Gonzalez (OH),Republican,NOT VOTING,2022-07-29,Assault Weapons Ban of 2022,Judiciary,OH
1808,"Gonzalez, Vicente",Democratic,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Good (VA),Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,VA
1808,Gooden (TX),Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,TX
1808,Gosar,Republican,NAY,2022-07-29,Assault Weapons Ban of 2022,Judiciary,AZ
1808,Gottheimer,Democratic,YEA,2022-07-29,Assault Weapons Ban of 2022,Judiciary,NJ
