,number,title,classification,timestamp,latitude,longitude,month,year,state
200,13874,Report 13874: Old sighting (1973) and recent vocalizations (2005/06) on the outskirts of Maryland (town),Class A,1973-08-01 12:00:00,42.56379,-74.8865,8,1973,New York
201,2428,Report 2428: Witness has sighting next to his home in Madison Co,Class A,1973-08-01 12:00:00,37.57039,-84.28714,8,1973,Kentucky
202,1680,Report 1680: Young boy awakened by a loud roaring scream (Part 1),Class B,1973-08-15 12:00:00,46.803,-122.4133,8,1973,Washington
203,1030,"Report 1030: 5 children observe a very large hairy ""man"" for several minutes (N. Ft. Myers)",Class A,1973-08-23 12:00:00,26.59885,-81.8708,8,1973,Florida
204,3292,Report 3292: Mountain goat hunters have encounter with 8'-9' tall biped,Class A,1973-08-24 12:00:00,45.08334,-115.75,8,1973,Idaho
205,33014,Report 33014: Memory told of a daylight sightling while walking down railroad tracks near East Liverpool,Class A,1973-08-30 12:00:00,40.63606,-80.53528,8,1973,Ohio
206,6094,Report 6094: Child has sighting in cornfield near Sheridan.,Class A,1973-09-08 12:00:00,40.18,-86.1512,9,1973,Indiana
207,26888,Report 26888: Man recalls his encounter after riding his dirt bike as a young man near Bradford,Class A,1973-09-12 12:00:00,41.97226,-78.66863,9,1973,Pennsylvania
208,9765,Report 9765: Motorist and children have daylight sighting near Burns Flat.,Class A,1973-09-28 12:00:00,35.3011,-99.1702,9,1973,Oklahoma
209,3333,Report 3333: Large creature turned and stared at couple,Class A,1973-10-01 12:00:00,35.2483,-83.28265,10,1973,North Carolina
210,7731,Report 7731: Hunting Partners Have Early Morning Roadway Sighting,Class A,1973-10-15 12:00:00,39.92778,-122.1781,10,1973,California
211,4323,Report 4323: Two hunters hear nighttime vocalizations near Darrington,Class B,1973-10-20 12:00:00,48.2775,-121.8078,10,1973,Washington
212,7562,Report 7562: Hunter briefly observes a stationary upright animal before it runs away,Class A,1973-11-15 12:00:00,44.825,-118.415,11,1973,Oregon
213,24405,Report 24405: Man tells of his scary encounter while traveling Route 66 in a snow storm,Class A,1973-12-20 12:00:00,35.241,-111.8634,12,1973,Arizona
214,37553,Report 37553: Multiple childhood interactions recalled by a woman who grew up near Kalamazoo,Class A,1974-03-15 12:00:00,42.225,-85.6885,3,1974,Michigan
215,11328,Report 11328: Young girl has sighting near Milan,Class B,1974-04-15 12:00:00,36.0165,-88.76775,4,1974,Tennessee
217,11487,Report 11487: Security policeman has nighttime sighting at Myrtle Beach Air Force Base,Class A,1974-04-18 12:00:00,33.72,-78.9211,4,1974,South Carolina
218,14223,Report 14223: Possible night time sighting by hunters in a marsh near Port Clinton,Class B,1974-04-20 12:00:00,41.48962,-83.06977,4,1974,Ohio
219,2100,Report 2100: Witness recounts he and his friend's encounters with a strange creature along with strange sounds and footprint finds,Class B,1974-04-30 12:00:00,33.97005,-84.20175,4,1974,Georgia
220,26963,Report 26963: Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew,Class A,1974-05-04 12:00:00,39.1611,-80.23375,5,1974,West Virginia
221,875,Report 875: Man has sighting near Alturas,Class A,1974-06-01 12:00:00,41.41,-120.6781,6,1974,California
222,6391,Report 6391: Camper sees sasquatch across Snake River,Class A,1974-06-15 12:00:00,45.9978,-116.9156,6,1974,Idaho
223,447,Report 447: Unusual incident... a horseback rider's close encounter,Class A,1974-06-15 12:00:00,34,-85,6,1974,Georgia
224,10653,Report 10653: Young bike riders see large animal cross road,Class A,1974-06-27 12:00:00,47.18556,-122.2917,6,1974,Washington
225,967,Report 967: Teenage dirt bike riders hear screams,Class B,1974-07-06 12:00:00,48.02611,-121.6406,7,1974,Washington
226,414,Report 414: Year long sightings by family,Class A,1974-07-15 12:00:00,26.5931,-80.21295,7,1974,Florida
228,45551,Report 45551: Recollection of setting up camp and observing a tall bi-pedal animal running near Palm Beach Gardens,Class B,1974-07-19 12:00:00,26.83656,-80.18501,7,1974,Florida
229,44837,Report 44837: Years of South Florida Skunk Ape stories supported by witness accounts and newspaper articles,Class A,1974-07-20 12:00:00,26.05091,-80.29457,7,1974,Florida
230,24620,Report 24620: Man recalls family experiencing possible intimidation near Ann Arbor,Class B,1974-07-30 12:00:00,42.2375,-83.67,7,1974,Michigan
231,27983,"Report 27983: Motorists encounter unusual creature on Highway 46 near Paso Robles, CA",Class A,1974-08-01 12:00:00,35.665,-120.55,8,1974,California
232,8621,Report 8621: Boy scout hears repeated screams,Class B,1974-08-15 12:00:00,45.4051,-121.424,8,1974,Oregon
233,2657,Report 2657: A tree stump moves closer to a group of young boys,Class A,1974-08-15 12:00:00,29.47035,-81.1273,8,1974,Florida
234,15744,Report 15744: Possible screams heard by campers near Indian Lake,Class B,1974-08-15 12:00:00,45.3712,-118.5518,8,1974,Oregon
235,11812,Report 11812: Twilight sighting on the west side of Lakeland,Class A,1974-09-01 12:00:00,28.00845,-81.93871,9,1974,Florida
236,7860,Report 7860: Hunter has daytime sighting near Dos Rios,Class A,1974-09-01 12:00:00,39.68833,-123.4817,9,1974,California
237,9954,Report 9954: Elk hunters find footprints on Stanley Butte.,Class B,1974-09-14 12:00:00,46.2404,-115.2088,9,1974,Idaho
238,43911,Report 43911: Memory told of screaming creature terrifying campers at Gold Basin Campground along the Mountain Loop Highway,Class B,1974-09-15 12:00:00,48.07834,-121.7363,9,1974,Washington
239,10151,Report 10151: Motorist has nighttime sighting of animal near Marshall.,Class A,1974-09-16 12:00:00,42.323,-85.05965,9,1974,Michigan
240,6496,Report 6496: Bicycling student has night encounter,Class A,1974-09-20 12:00:00,41.45,-71.5,9,1974,Rhode Island
241,1149,Report 1149: Late Afternoon sighting by motorist near Blue Springs,Class A,1974-09-30 12:00:00,40.1399,-96.7432,9,1974,Nebraska
242,1446,Report 1446: Deer hunters find footprints near Wahtum Lake.,Class B,1974-10-01 12:00:00,45.5666,-121.7745,10,1974,Oregon
243,24562,Report 24562: Man remembers running home when he and his friend spot a tall hairy creature near Woodinville,Class A,1974-10-16 12:00:00,47.75034,-122.1979,10,1974,Washington
244,7464,Report 7464: Deer hunter describes possible stalking on Pigeon Mountain.,Class B,1974-11-01 12:00:00,34.66029,-85.39171,11,1974,Georgia
245,6644,Report 6644: Deer hunters have daylight sighting near Seminole.,Class A,1974-11-04 12:00:00,35.26808,-96.60222,11,1974,Oklahoma
246,10660,Report 10660: Motorist has nighttime sighting of animal east of Lebo,Class A,1974-11-09 12:00:00,38.3908,-95.6491,11,1974,Kansas
247,13729,Report 13729: Logging crew has daytime sighting.,Class A,1974-11-15 12:00:00,42.28445,-124.2148,11,1974,Oregon
248,7386,"Report 7386: Observer hears scream changing to low ""demonic"" chuckle",Class B,1974-12-15 12:00:00,42.0288,-86.5153,12,1974,Michigan
249,27778,Report 27778: Possible late night campsite intrusion in the Ocala National Forest,Class B,1974-12-20 12:00:00,29.22079,-81.80539,12,1974,Florida
250,592,"Report 592: Two witnesses observed a large, black-brown human-like form  between Wiles Rd. and Sample Rd",Class A,1975-01-15 12:00:00,26.27395,-80.1937,1,1975,Florida
251,3143,Report 3143: Two children have encounter west of Benton,Class B,1975-04-04 12:00:00,34.52473,-92.70348,4,1975,Arkansas
252,1721,"Report 1721: Children find 19"" tracks in snow",Class B,1975-04-16 12:00:00,48.2688,-121.705,4,1975,Washington
253,1722,Report 1722: Creature sighted on White Horse Mt,Class A,1975-05-25 12:00:00,48.21167,-121.6769,5,1975,Washington
254,6706,Report 6706: Hikers see large print in Yolla Bolly Wilderness,Class B,1975-06-01 12:00:00,40.0625,-123.2208,6,1975,California
255,24241,Report 24241: Family has a strange and terrifying encounter while fishing in the Everglades National Park,Class B,1975-06-18 12:00:00,25.19935,-80.87379,6,1975,Florida
256,49084,Report 49084: Memory told of a 'Hairy Man' crossing Hwy. 27 north of Homestead,Class A,1975-06-20 12:00:00,25.54494,-80.47805,6,1975,Florida
257,26029,Report 26029: Recollection of a twilight encounter on Lake Keowee,Class A,1975-07-01 12:00:00,34.45025,-82.56786,7,1975,South Carolina
258,1341,"Report 1341: Family witness a large, hair covered creature eating food from their garden.",Class A,1975-07-01 12:00:00,30.2464,-89.6111,7,1975,Mississippi
259,3702,Report 3702: Daytime sighting by swimmers in Wolf Creek area,Class A,1975-07-01 12:00:00,42.375,-123.3833,7,1975,Oregon
260,4237,Report 4237: Three youths have a menacing encounter near Beckley,Class B,1975-07-04 12:00:00,37.80531,-81.14714,7,1975,West Virginia
261,2050,Report 2050: While rowing a boat across a lake in Huntsville Park witness saw a dark animal in the form of a man running away,Class A,1975-07-04 12:00:00,30.61667,-95.52722,7,1975,Texas
262,4763,Report 4763: Hikers find footprint in Great Smoky Mountains National Park.,Class B,1975-07-12 12:00:00,35.5131,-83.5582,7,1975,North Carolina
263,15075,Report 15075: School teacher remembers his close encounter with a sasquatch while hunting near Cape Fair,Class A,1975-07-15 12:00:00,36.67065,-93.65774,7,1975,Missouri
264,26587,Report 26587: Woman recalls afternoon sighting near the outskirts of Marion.,Class A,1975-07-15 12:00:00,40.54919,-85.69739,7,1975,Indiana
265,49019,Report 49019: Memory told of a close daylight encounter while playing near Mikana,Class A,1975-07-15 12:00:00,45.58858,-91.59938,7,1975,Wisconsin
266,1366,Report 1366: huge human-like handprint found on top of a vandalized sign.,Class A,1975-07-20 12:00:00,39.26944,-106.3833,7,1975,Colorado
267,4403,Report 4403: Late night encounter by young campers in Maple Valley Wa,Class B,1975-07-31 12:00:00,47.40667,-122.0375,7,1975,Washington
268,40784,Report 40784: Memory told of a large hairy biped approaching a family as they dumped their garbage near Waukeenah,Class A,1975-08-01 12:00:00,30.40785,-83.96767,8,1975,Florida
269,10765,Report 10765: Youth watches animal hiding behind trees near Nolin Lake.,Class B,1975-08-09 12:00:00,37.3817,-86.1358,8,1975,Kentucky
270,927,"Report 927: Campers hear loud animal ""roars"", from inside the treeline of a clear-cut",Class B,1975-08-10 12:00:00,47.8498,-120.9591,8,1975,Washington
271,4681,"Report 4681: Nighttime sighting by teens, near Meridian",Class A,1975-08-14 12:00:00,32.2714,-88.7496,8,1975,Mississippi
272,1830,Report 1830: Two separate sighting reports of a creature,Class C,1975-08-25 12:00:00,34.1288,-86.68,8,1975,Alabama
273,14271,Report 14271: Possible tracks noticed by hunters in the Everglades outside Everglades City,Class B,1975-09-01 12:00:00,26.0645,-81.3615,9,1975,Florida
274,5260,Report 5260: Family sees prints near Crescent City,Class B,1975-09-01 12:00:00,41.75611,-124.2006,9,1975,California
275,3044,Report 3044: Second-hand report of creature looking in at woman through window,Class C,1975-09-10 12:00:00,43.98694,-91.33662,9,1975,Wisconsin
276,7954,Report 7954: Boater finds footprints on bank of Rogue River,Class B,1975-09-15 12:00:00,42.6425,-124.0255,9,1975,Oregon
277,10919,Report 10919: Youth has sighting from his backyard on Air Force Base,Class A,1975-09-15 12:00:00,34.87,-92.12,9,1975,Arkansas
278,4095,Report 4095: Surprise observation by two hunters on the opposite bank of the river,Class B,1975-09-20 12:00:00,34.47,-92.58,9,1975,Arkansas
279,6983,Report 6983: Hunter has early morning sighting near Challis,Class A,1975-10-01 12:00:00,44.25028,-114.7503,10,1975,Idaho
280,40316,Report 40316: Memory told of a possible encounter while coon hunting near Houston,Class B,1975-10-01 12:00:00,46.73252,-94.68516,10,1975,Minnesota
281,113,"Report 113: Son and friend find footprints. Later something stalks them along riverbank, incident retold by his father",Class B,1975-10-01 12:00:00,37.44208,-95.35479,10,1975,Kansas
282,28453,Report 28453: Reliable military man describes childhood memory: Coon hounds flee a possible sasquatch 13 miles south of Muncie,Class B,1975-10-01 12:00:00,39.98705,-85.3149,10,1975,Indiana
283,1724,Report 1724: Bonney Lake,Class A,1975-10-11 12:00:00,47.1772,-122.1852,10,1975,Washington
284,41318,Report 41318: Memory told of roadside sighting at night south of Rantoul,Class A,1975-10-11 12:00:00,40.26916,-88.1033,10,1975,Illinois
285,40842,Report 40842: Memory told of a possible sighting along Happy Hollow Road near Gorham.,Class B,1975-10-11 12:00:00,37.68393,-89.48825,10,1975,Illinois
286,1730,Report 1730: Lake Tapps,Class A,1975-10-13 12:00:00,47.2416,-122.1833,10,1975,Washington
287,3483,"Report 3483: Nighttime sighting outside farm house, west of Prairie Home (the town) near Pisgah Creek",Class A,1975-10-15 12:00:00,38.81124,-92.59781,10,1975,Missouri
288,23771,Report 23771: Young hunter sees and hears a sasquatch near Applegate.,Class A,1975-10-25 12:00:00,42.02106,-123.2725,10,1975,Oregon
289,1270,"Report 1270: Newspaper article about ""The Lockridge Monster.""",Class A,1975-10-28 12:00:00,40.995,-91.75205,10,1975,Iowa
290,43648,Report 43648: Memory told of possible activity while trapping in Horicon Marsh,Class B,1975-11-01 12:00:00,43.425,-88.68,11,1975,Wisconsin
291,16683,Report 16683: Daylight sighting at edge of woods near fishing hole outside Jacksonville,Class A,1975-11-01 12:00:00,30.2809,-81.83705,11,1975,Florida
292,1326,Report 1326: Early morning sighting by a hunter,Class A,1975-11-15 12:00:00,37.64103,-97.40294,11,1975,Kansas
293,3300,Report 3300: Trapper recalls large footprints he found while trapping near Pinckneyville.,Class B,1975-12-06 12:00:00,38.04813,-89.30435,12,1975,Illinois
294,2805,"Report 2805: Early morning sighting of creature looking at ""something"" in the snow in Vandalia.",Class A,1975-12-15 12:00:00,38.98,-89.136,12,1975,Illinois
295,7356,Report 7356: Two servicemen from Hunter Army Airfield describe tent stalking incident on uninhabited Little Tybee Island,Class B,1976-01-02 12:00:00,31.98125,-80.89485,1,1976,Georgia
296,6394,"Report 6394: Possible tracks found in snow near Albia, Iowa",Class B,1976-01-14 12:00:00,41.02174,-92.73979,1,1976,Iowa
297,1925,"Report 1925: Strong odor, crunching footsteps and large human-like tracks found in snow",Class A,1976-01-30 12:00:00,48.36361,-120.1211,1,1976,Washington
299,62297,"Report 62297: Two young campers get stalked at night, then a Sasquatch sighting the next morning near John J. Audubon Historic Trail in Mark Twain National Forest",Class A,1976-04-10 12:00:00,37.718,-90.177,4,1976,Missouri
300,7658,Report 7658: Hiker encounters large footprints,Class B,1976-05-15 12:00:00,44.1263,-121.3338,5,1976,Oregon
301,55573,Report 55573: Long term possible Sasquatch interactions on a farm near New Era beginning in the mid 1970's,Class B,1976-06-15 12:00:00,43.55,-86.325,6,1976,Michigan
302,36006,Report 36006: Man recalls multiple experiences (including a daylight sighting) as a youth near Gainesville,Class A,1976-06-15 12:00:00,34.36153,-83.87177,6,1976,Georgia
303,1635,Report 1635: Travelers watch tan-brown 5-6 foot hairy creature drink from stream with cupped hands,Class A,1976-06-15 12:00:00,45.5,-118.42,6,1976,Oregon
304,1684,Report 1684: Husband and wife harassed by unseen creatures at their camp late at night,Class B,1976-06-16 12:00:00,48.78056,-122.1483,6,1976,Washington
305,7124,Report 7124: Boy Scout sees part of retreating sasquatch,Class A,1976-06-30 12:00:00,45.9957,-118.1253,6,1976,Oregon
306,1432,Report 1432:   Someone or something walks by house and peers from around a tree,Class B,1976-07-10 12:00:00,45.5258,-91.87774,7,1976,Wisconsin
307,23882,Report 23882: Woman recounts incident involving her father near town of Doyline on Lake Bistinue,Class B,1976-07-14 12:00:00,32.45763,-93.36627,7,1976,Louisiana
308,10861,Report 10861: Teenagers wading down the Olentangy River at night have a sighting south of Delaware.,Class A,1976-07-15 12:00:00,40.26494,-83.0556,7,1976,Ohio
309,2628,Report 2628: Family encounters upright creature while camping at Silver Falls,Class A,1976-07-15 12:00:00,44.8633,-122.6397,7,1976,Oregon
